sensor_id,temperature,humidity,gas_resistance,label
1,34.180687,29.167482,174090.453125,toro
2,33.963425,29.880232,249087.8125,toro
4,34.223942,29.466482,246568.75,toro
6,33.975533,29.233404,215988.1875,toro
0,33.989723,29.752439,220594.578125,toro
1,33.744034,29.028389,17669452.0,toro
3,34.019772,29.318653,220880.0625,toro
5,34.13726,29.275818,293662.1875,toro
7,34.138329,29.548145,166612.4375,toro
2,33.494637,29.715965,21368112.0,toro
4,33.797554,29.287722,20352796.0,toro
6,33.528893,29.081793,14511957.0,toro
0,33.532032,29.605209,20035464.0,toro
3,33.59042,29.18503,21473132.0,toro
5,33.726643,29.110378,41835940.0,toro
7,33.679356,29.395643,12430956.0,toro
1,32.81646,28.635542,16458061.0,toro
2,32.527138,29.347801,20277228.0,toro
4,32.800175,28.885742,19817358.0,toro
6,32.573242,28.690886,14054471.0,toro
0,32.698738,29.274857,19377882.0,toro
3,32.641857,28.776802,20544200.0,toro
5,32.766045,28.707521,39706756.0,toro
7,32.758904,29.00861,11690332.0,toro
1,32.685711,28.574244,15391264.0,toro
2,32.387505,29.280312,19275294.0,toro
4,32.615658,28.740953,18891900.0,toro
6,32.398582,28.625618,13440525.0,toro
7,32.610928,28.967976,10897240.0,toro
0,32.624115,29.173687,18093870.0,toro
3,32.459633,28.721889,19275294.0,toro
5,32.586864,28.552536,36890516.0,toro
1,33.354256,28.643034,1244228.375,toro
2,33.103146,29.337673,1633825.25,toro
4,33.288887,28.816092,1725721.5,toro
6,33.052315,28.681974,1366244.125,toro
7,33.268032,28.969679,1065556.75,toro
0,33.308159,29.24485,1388474.625,toro
3,33.131111,28.779966,1520133.625,toro
5,33.26376,28.616425,2369684.75,toro
1,33.588615,28.596489,1203643.875,toro
2,33.347515,29.303902,1593774.375,toro
4,33.538235,28.753654,1688375.875,toro
6,33.296841,28.686363,1340752.875,toro
7,33.496265,28.922907,1029404.375,toro
0,33.527058,29.1805,1351369.125,toro
3,33.368256,28.761314,1481910.25,toro
5,33.512623,28.565277,2292109.75,toro
1,33.692226,28.510794,1166619.25,toro
2,33.472191,29.193186,1561868.5,toro
0,33.624065,29.088709,1313662.625,toro
4,33.677868,28.664865,1654615.25,toro
6,33.42659,28.585791,1296202.5,toro
7,33.609127,28.821606,1000732.9375,toro
3,33.500557,28.649496,1448885.75,toro
5,33.644516,28.470501,2269252.0,toro
1,34.168354,28.423861,166612.4375,toro
2,33.955944,29.130676,238472.28125,toro
0,34.056885,29.004126,212757.109375,toro
4,34.149136,28.582418,239812.640625,toro
6,33.895683,28.542505,207203.5625,toro
7,34.098198,28.764204,161565.15625,toro
3,33.964851,28.605673,211570.25,toro
5,34.099934,28.403618,279247.34375,toro
1,34.392849,28.287346,185843.921875,toro
